0.000100,58.111200,145.60
0.000500,48.032400,144.90
0.001000,39.225000,126.00
0.001500,33.225000,103.10
0.002000,25.921000,150.70
0.002500,18.874200,127.90
0.003000,13.571500,86.11
0.003500,0.000000,0.27
